"Date","Price","Open","High","Low","Vol.","Change %"
"08/29/2024","992.50","975.50","992.75","975.00","129.74K","1.59%"
"08/28/2024","977.00","986.50","988.00","972.75","115.85K","-0.96%"
"08/27/2024","986.50","979.25","991.50","977.25","132.98K","0.59%"
"08/26/2024","980.75","965.00","982.25","960.50","132.49K","0.80%"
"08/23/2024","973.00","962.00","974.75","961.75","101.43K","1.20%"
"08/22/2024","961.50","981.00","982.00","960.25","121.77K","-2.04%"
"08/21/2024","981.50","976.00","984.75","974.00","98.49K","0.56%"
"08/20/2024","976.00","975.00","985.00","970.00","101.18K","0.00%"
"08/19/2024","976.00","957.25","977.00","957.25","117.18K","1.99%"
"08/16/2024","957.00","968.00","970.25","955.00","113.16K","-1.19%"
"08/15/2024","968.50","968.50","978.25","967.50","103.45K","1.71%"
"08/14/2024","952.25","945.50","958.25","940.00","15.97K","0.53%"
"08/13/2024","947.25","971.25","973.25","945.25","20.10K","-2.47%"
"08/12/2024","971.25","987.50","988.75","959.50","26.84K","-1.77%"
"08/09/2024","988.75","994.00","1,001.00","987.25","15.04K","-0.48%"
